date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-05-29,41213.13623772061,36831.44432046228,0.0,4381.691917258327,1091.5764333333316,4595.434266666666,18785.742427983536,15216.451366666666
2025-05-30,37104.33712067395,37104.33712067395,0.0,0.0,0.0,51451.93606666667,19014.584279835388,15401.813266666668
2025-05-31,37301.43221400728,37104.33712067395,0.0,197.09509333333344,92.18666666666672,49751.17445,19014.584279835388,15401.813266666668
2025-06-01,93296.38014893889,36709.462683655554,0.0,56586.91746528333,14389.5769,543.9078166666666,18982.37401234568,15375.722950000001
2025-06-02,85934.85349143605,37368.587952869384,0.0,48566.265538566666,11713.893099999998,1614.2281833333336,19003.726419753086,15393.0184
2025-06-03,74890.14545304832,38415.5135805934,0.0,36474.63187245493,8550.868291769544,563.0602000000009,19364.814999999995,15685.500149999998
2025-06-04,68389.39012463363,40050.16419817531,0.0,28339.225926458323,7725.167666666663,650.4040166666659,20292.743127572016,16437.121933333332
2025-06-05,66276.93296744184,42546.494123384204,0.0,23730.438844057637,6110.587981333326,1002.3090033333337,20706.300438683127,16772.103355333336
2025-06-06,44051.84009761087,44051.84009761087,0.0,0.0,0.0,37294.687033333335,21173.89257201646,17150.852983333334
2025-06-07,44087.6872309442,44051.84009761087,0.0,35.847133333333296,16.76666666666665,37039.935933333334,21173.89257201646,17150.852983333334
2025-06-08,52337.983817050306,43983.51758822531,0.0,8354.466228824995,2204.053549999998,5024.120166666668,21165.78683127572,17144.287333333334
2025-06-09,61007.32302357525,44620.61282708358,0.0,16386.710196491673,4099.794333333333,2041.7127000000014,21311.324835390948,17262.173116666665
2025-06-10,58950.63229789941,45451.50498538274,0.0,13499.127312516668,3606.391249999999,1962.6623666666667,21652.89088477366,17538.841616666665
2025-06-11,73325.95704904223,46234.33320805911,0.0,27091.623840983124,6283.043522427982,1298.4853666666677,21932.779629629626,17765.5515
2025-06-12,57699.575572786074,47400.301824711074,0.0,10299.273748074997,2577.1653333333315,2792.285216666667,22304.41997983539,18066.58018366667
2025-06-13,48047.4136943726,48047.4136943726,0.0,0.0,0.0,45207.6034,22392.7757,18138.148317
2025-06-14,48047.4136943726,48047.4136943726,0.0,0.0,0.0,47359.57435,22392.7757,18138.148317
2025-06-15,54097.81732378093,48047.4136943726,0.0,6050.403629408333,1465.2128999999995,4391.155666666669,22392.7757,18138.148317
2025-06-16,54346.848047367,48505.97162355034,0.0,5840.876423816664,1499.794383333332,2943.645016666668,22366.599416666664,18116.9455275
2025-06-17,61790.54147165833,48947.53808616666,0.0,12843.003385491666,3210.208883333332,3325.267810833334,22366.599416666664,18116.9455275
2025-06-18,52078.0787893331,49517.31291789978,0.0,2560.7658714333293,780.9047166666646,5381.3796833333345,22489.271522633742,18216.309933333334
2025-06-19,52559.20119956811,49705.570512726445,0.0,2853.6306868416705,564.2613166666673,8095.012733333338,22489.271522633742,18216.309933333334
2025-06-20,49797.35073729978,49797.35073729978,0.0,0.0,0.0,53500.33963333334,22489.271522633742,18216.30993333333
2025-06-21,49797.35073729978,49797.35073729978,0.0,0.0,0.0,56566.18008333333,22489.271522633742,18216.30993333333
2025-06-22,51354.319763486776,49394.762889620106,0.0,1959.5568738666645,517.630049999999,8390.608083333334,22522.537605967078,18243.25546083333
2025-06-23,50737.27609398319,49354.17968794153,0.0,1383.0964060416652,320.88938333333294,8560.430950000002,22670.325630658434,18362.963760833332
2025-06-24,65424.95337510773,49239.177595949404,0.0,16185.77577915833,3980.3931833333313,2844.6901500000013,22844.25840658436,18503.84930933333
2025-06-25,54478.838583839155,49670.861910614156,0.0,4807.976673224997,1336.8598999999988,6598.9351000000015,22795.613251028804,18464.446733333334
2025-06-26,51978.063695387136,49809.25990687047,0.0,2168.803788516668,441.5532333333334,8764.377400000003,22828.85711934156,18491.374266666666
2025-06-27,49995.7796708438,49995.7796708438,0.0,0.0,0.0,56324.21193333334,22828.85711934156,18491.374266666666
2025-06-28,50001.062668843806,49992.37526217714,0.0,8.6874066666663,4.063333333333162,54315.033350000005,22828.85711934156,18491.374266666666
2025-06-29,52268.6745320538,49899.21261331214,0.0,2369.4619187416674,771.002683333333,7460.358333333335,22828.85711934156,18491.374266666666
2025-06-30,52873.41253831047,49753.639670943805,0.0,3119.7728673666643,836.5225166666659,6748.085233333336,22828.85711934156,18491.374266666666
2025-07-01,74209.89033996213,49712.41795904547,0.0,24497.47238091666,6998.723716666665,3848.537883333335,22828.85711934156,18491.374266666666
2025-07-02,71190.66759697133,49623.691623613006,0.0,21566.97597335832,6301.017349999996,9045.009083333338,22737.514032921805,18417.386366666666
2025-07-03,75979.41072468461,49741.336741617946,0.0,26238.07398306666,7119.614349999998,3200.413716666668,22640.098539094648,18338.479816666662
2025-07-04,50690.4501933226,50690.4501933226,0.0,0.0,0.0,48245.24126666667,22658.397407407403,18353.3019
2025-07-05,50842.91809998926,50690.4501933226,0.0,152.46790666666678,71.31333333333339,48407.3421,22658.397407407403,18353.3019
2025-07-06,74706.80438179955,50437.911574374564,0.0,24268.892807424992,6422.003633333331,3457.522133333336,22657.616537242797,18352.669395166664
2025-07-07,60132.87195423049,52269.65162187215,0.0,7863.2203323583335,2428.5985333333324,8554.169183333337,22604.712277983537,18309.81694516667
