date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,23465.2327200911,21333.73656061423,-779.3029421495208,2910.79910162639,671.0720805555559,8737.346156944444,21658.544735305215,17520.133041666668
2025-02-02,67755.13072129835,66576.5526866816,-1149.8026078921152,2328.380642508858,405.21821549999925,9296.555760202336,24918.191098508225,20207.02298372222
2025-02-03,71022.64197781261,69901.22100677586,-2262.2566283715328,3383.677599408287,654.4311301111128,7841.502043055558,24835.06239595336,20116.40054072222
2025-02-04,72327.4709731302,72037.3501979207,-1995.5148588181482,2285.635634027636,466.9354674382732,9224.480521083335,24328.950134053495,19706.449608583334
2025-02-05,69919.29345385733,66945.74924599718,-177.17577146942142,3150.719979329563,586.2923785150895,8181.946524056929,24747.29942191358,20044.241981749998
2025-02-06,72381.81218164117,71757.23500807674,-2976.9213916744443,3601.4985652388827,655.5145069444433,8351.18406030556,25021.975271913576,20268.880864625
2025-02-07,21078.29948205371,20772.40422714186,-848.0981910575948,1153.993445969446,300.24421944444475,9902.510898611117,22666.679437499995,18360.0
2025-02-08,22261.246655237883,17196.559975528748,216.24598285565528,4848.440696853478,1228.1635819444455,7459.63071388889,21170.666495507547,17127.156064930557
2025-02-09,68062.20654262646,66889.79631828619,-1072.3942390339591,2244.8044633742256,458.5389991255139,7965.164907194446,24616.740135030857,19960.64330580555
2025-02-10,63421.7766305705,61001.370420520936,-1863.2632113886268,4283.6694214381905,869.3053138888877,6747.357516000003,23762.645959910835,19247.74322752778
2025-02-11,65969.2897096841,62390.72504258639,-2123.998004993248,5702.562672090964,1064.8015402777764,6348.268780555556,23305.235883058987,18877.24106527778
2025-02-12,64961.53915160889,62254.009624836035,-2326.013189876452,5033.542716649309,929.1262069444451,5752.6779652777805,23588.508141289432,19103.304219444446
2025-02-13,60381.66867965771,56584.91818472018,-1264.1251017562213,5060.875596693755,949.5435958333339,6573.784930750004,23113.416967764064,18730.935595472223
2025-02-14,19424.2298741827,16872.56902906082,5.778953406605126,2545.881891715275,669.0893847222217,7432.489554715361,19819.558061831278,16048.161553500002
2025-02-15,20878.09171150687,17468.95795532854,-457.41883002652753,3866.5525862048576,1081.4109027777765,6976.306878720856,20111.234371965023,16278.983693055554
2025-02-16,68081.49918258355,61690.66725397985,-3034.1619476671444,9424.993876270832,1972.0330749999994,4028.219539797672,23174.28692131344,18782.2885545
2025-02-17,61923.73099874322,60370.5431050991,-3306.5669926281107,4859.754886272227,1040.168708333334,5455.834154166669,21883.296590329213,17726.246366666666
2025-02-18,61535.1880054132,52297.19270685202,917.7845230882712,8320.210775472906,1755.5458958333315,4839.2695930555565,22577.147003463648,18286.712944305556
2025-02-19,61604.894425920276,52494.849340509165,145.27596060486073,8964.76912480625,2073.494331944444,3676.509653584365,24052.7196276406,19482.70289838889
2025-02-20,60517.78326997489,54773.1467207585,-866.941976580818,6611.578525797206,1326.7136736111074,5181.484376388891,22282.365972908097,18067.949992222224
2025-02-21,19226.181216378263,15016.08298150014,59.864315821877,4150.233919056247,1270.355543055554,8195.746757819445,20176.817398885458,16323.988538930553
2025-02-22,21736.508220243977,15074.160744158125,0.9061888407147052,6661.441287245137,1867.6944847222212,5529.241118375002,19687.176985991082,15938.03777727778
2025-02-23,64516.31620448043,52987.76164695629,-159.6561178557282,11688.21067537986,2535.5245694444434,4550.324581751716,22468.748642181068,18208.261981541666
2025-02-24,59581.02820838224,51508.25612362068,252.43492913030315,7820.337155631256,1560.0278916666678,6457.220139831957,22296.348906035662,18060.042613888887
2025-02-25,58238.800511605754,52085.952543180116,-2139.7917262382484,8292.639694663889,1776.3842055555556,6362.060582277782,21572.27306889574,17473.541185805556
2025-02-26,59326.3649764581,47267.95133727982,2275.359946742164,9783.053692436115,2079.0011222222224,3822.6646317558325,22242.123776577504,18023.82403402778
2025-02-27,56622.57056738328,47848.65143624214,-82.15087433885294,8856.070005479995,1776.8247009542208,5107.360673305558,22842.333877572015,18504.59511695833
2025-02-28,18827.70663928167,14164.736662165278,115.26629777449511,4547.7036793418965,1311.504584567901,9008.032887500003,18622.390123456786,15074.127548875
2025-03-01,17895.91365102385,15888.290267274739,-637.0313393099101,2644.6547230590227,1039.4405472222193,9578.213740277779,19180.173511882716,15518.841491875002
2025-03-02,61331.98936244291,54989.96126072993,1845.1812011803513,4496.846900532634,907.8144819444433,7482.968829766806,23108.044045867624,18735.853648527776
2025-03-03,61131.38567637989,57110.91610417632,-820.1627697276925,4840.632341931261,1070.2606277777795,6169.178320833334,22648.436210819615,18344.527466388885
2025-03-04,58257.85809997191,49638.81450565619,1488.7270258830918,7130.316568432635,1630.3818597222212,5329.0698458333345,22285.91083487654,18051.054722
2025-03-05,54776.010122248925,51641.294273712636,-1476.045393145669,4610.761241681956,1024.9002152777798,7044.644692069448,23209.950001388886,18800.059501124997
