date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,25981.079851493054,25898.19114977847,0.0,82.88870171458302,20.752554166666584,11117.605120833336,21333.333333333332,17280.0
2025-02-02,61272.73615671115,61128.99691770282,0.0,143.73923900833213,22.942258333333143,12966.05401388889,25278.35041152263,20475.463833333335
2025-02-03,59644.839409331806,59590.190895031104,0.0,54.64851430069547,17.404955555555716,8968.632993055555,24833.333333333332,20115.0
2025-02-04,60065.46618800076,59812.955781667435,0.0,252.51040633333346,89.99172222222171,8422.640198611114,25038.811831275718,20281.437583333336
2025-02-05,59710.01949841167,59205.60823960125,0.0,504.4112588104134,108.38143888888817,7947.776840277779,24833.333333333332,20115.0
2025-02-06,59609.37648187209,59558.63125096375,0.0,50.745230908332424,16.078306944444194,8847.608490277784,24833.333333333332,20115.0
2025-02-07,24412.64804286653,24189.948822773473,0.0,222.69922009305677,57.478059722222326,10998.115069444448,20906.104089506174,16933.9443125
2025-02-08,23320.116384487104,22932.84357588919,0.0,387.27280859791534,68.3755597222218,8717.129369444445,20611.399226680383,16695.23337361111
2025-02-09,58836.13480034667,57994.81132947028,0.0,841.323470876388,293.46242222222156,7885.866101388893,24833.333333333332,20115.0
2025-02-10,55896.68452734309,55645.719347909755,0.0,250.9651794333331,38.30286666666666,9820.136584722228,24468.741436899858,19819.680563888887
2025-02-11,56483.69776960111,56408.556545365,0.0,75.14122423611002,13.806722222221993,9768.66188888889,24833.333333333332,20115.0
2025-02-12,56344.378361711606,55763.657690011605,0.0,580.7206717000031,128.71958750000067,9091.510747222223,24481.098870027432,19829.69008472222
2025-02-13,56275.46900966213,56147.45210268921,0.0,128.01690697291696,42.13792777777746,13384.432001388896,24463.967340534975,19815.813545833335
2025-02-14,21634.63079573295,20766.546859310725,0.0,868.0839364222268,257.8174875000014,6869.405901388886,20458.623223593964,16571.484811111113
2025-02-15,21675.647742478963,20620.622774303272,0.0,1055.0249681756934,256.711543055555,6992.438783333335,19591.153017832643,15868.833944444441
2025-02-16,54716.30286892241,53246.63357277449,0.0,1469.669296147919,363.095519444445,5726.427594444448,23942.576579218105,19393.487029166667
2025-02-17,52600.032393668436,52165.85644008719,0.0,434.17595358125016,118.61754166666708,8222.850462500006,23434.51305898491,18981.95557777778
2025-02-18,52104.89602437327,51462.582890981605,0.0,642.3131333916675,141.0697583333333,6243.701608333338,23190.5870473251,18784.375508333338
2025-02-19,53159.91256639828,51214.82605982953,0.0,1945.0865065687485,617.3110499999996,5666.01120416667,23229.34860833333,18815.772372749998
2025-02-20,52427.54663385438,50986.267112868954,0.0,1441.279520985419,384.5900791666668,6992.20010416667,23177.521041666663,18773.792043750003
2025-02-21,20677.01031437446,18997.027991801544,0.0,1679.9823225729153,506.5878624999992,7985.399245833334,18885.832273662552,15297.524141666667
2025-02-22,20933.57989824662,18621.103265304955,0.0,2312.476632941662,640.8172958333317,5229.152257098771,18240.355967078187,14774.688333333334
2025-02-23,52012.697604318324,50032.94513287249,0.0,1979.7524714458332,632.1069624999989,5593.294804166667,23166.666666666664,18765.000000000007
2025-02-24,49129.64888820167,47809.282091835,0.0,1320.3667963666676,299.32700416666637,5527.886445833336,23374.386704166664,18933.253230374998
2025-02-25,50462.984349921244,48840.863311839996,0.0,1622.1210380812472,477.203912499999,9347.515604166672,23166.666666666664,18765.000000000004
2025-02-26,49411.2928352063,47566.65786731464,0.0,1844.634967891663,509.72201666666604,4675.648741666668,23333.69055041152,18900.289345833335
2025-02-27,49626.09504546637,47238.1959122372,0.0,2387.8991332291675,523.8907625000004,6030.927979166671,22878.888158436213,18531.899408333335
2025-02-28,20943.71684912555,18238.01218547972,0.0,2705.7046636458294,683.7725208333327,9215.031156841562,18017.159609053502,14593.899283333334
2025-03-01,19136.96715155329,17795.702663307453,0.0,1341.2644882458367,335.012729166667,7646.308987499999,17342.855200617283,14047.712712499999
2025-03-02,63595.91600376516,46880.99093462767,0.0,16714.925069137484,4172.800545833329,3942.862645833337,22794.757067901235,18463.753225
2025-03-03,65295.719867037755,45359.936942641914,0.0,19935.782924395837,4667.830245833333,2652.6087583333374,22141.90886316872,17934.946179166665
2025-03-04,50992.045858221645,45957.81137822999,0.0,5034.2344799916555,1507.009974999997,2919.2400458333345,22936.69713477366,18578.72467916667
2025-03-05,47526.904537363946,46495.55986474103,0.0,1031.344672622916,231.6898874999997,5710.44784166667,23283.381388888884,18859.538925
2025-03-06,50226.48712460563,45706.57111675772,0.0,4519.916007847915,1075.2060458333335,5348.044883333334,22811.678919753085,18477.459925000003
2025-03-07,18405.244137685186,17713.36974811852,0.0,691.8743895666664,235.98961249999957,10189.570995833335,17158.47419753086,13898.364099999999
2025-03-08,18048.34792945188,17390.40697277272,0.0,657.9409566791644,212.07423749999936,11329.226012499998,16722.845570987658,13545.5049125
2025-03-09,47902.5241902275,46985.39000643792,0.0,917.1341837895814,183.82065833333303,9408.765466666673,23193.959783333332,18787.107424499998
2025-03-10,51578.16219674685,45420.82747373019,0.0,6157.334723016662,2039.1776124999988,3953.9541000000027,22994.481887860078,18625.530329166668
2025-03-11,47258.06288313527,45182.04354376444,0.0,2076.0193393708296,530.9529291666659,6565.375762500002,22652.83348765432,18348.795124999997
2025-03-12,46029.62329918491,44966.42744190783,0.0,1063.19585727708,346.1711333333319,7087.809845833335,22721.83227880658,18404.684145833333
2025-03-13,57472.26470261363,43326.72457242405,0.0,14145.540130189578,3850.817799999998,3312.4897625,21809.989840534978,17666.09177083333
2025-03-14,17793.81598650626,16936.38325806459,0.0,857.4327284416668,256.9975874999999,13620.553166666667,16125.757602880656,13061.86365833333
2025-03-15,18504.587723101253,16928.677065524167,0.0,1575.910657577085,470.1719500000004,8910.894266666668,16000.0,12960.0
2025-03-16,47620.79216750856,46014.28489581898,0.0,1606.5072716895825,445.28966249999985,8290.703825000006,23104.82261831276,18714.906320833335
2025-03-17,45213.80506419289,44493.55406229706,0.0,720.2510018958332,192.3369624999997,11300.135216666673,22313.599516460905,18074.015608333335
