date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-04-04,14061.609351235898,11492.019604056564,21.825040255028995,2547.764706924305,785.1646152777777,20737.318741272295,16659.979362894373,13450.76783448611
2025-04-05,17127.47746721879,11503.321631056606,0.0,5624.155836162182,1760.8822726508909,15545.379394444444,16778.720558916324,13577.22889022222
2025-04-06,44041.57385198342,40576.942426547874,-343.35227105543186,3807.9836964909764,909.6748347222219,7156.657596073388,21939.172674897116,17784.264629166664
2025-04-07,45863.96127994433,36080.783366595,657.2661767923777,9125.911736556945,1967.9364513888884,5935.011920833334,19875.75469819959,16099.361305541663
2025-04-08,45258.07277507899,41301.78658564242,-1475.267018935651,5431.553208372227,1165.962444444445,7124.249926416669,21341.42630833333,17286.555309749998
2025-04-09,46381.70981005531,40710.19433613778,661.2024212557296,5010.313052661802,1113.1162611111106,5714.905983333335,22009.288433213304,17827.52363090278
2025-04-10,45681.286653958574,40052.194095006045,-665.5402135676118,6294.632772520135,1381.0711097222213,7321.976632253092,21028.083647565163,17057.09540277778
2025-04-11,16085.404047839307,11039.408495387199,183.21394154921356,4862.7816109028945,1468.415945531205,21178.30622202778,16133.29215003429,13043.618993277778
2025-04-12,14272.431484449242,11545.304921980523,-80.12818935419425,2807.254751822914,914.1187819444435,18072.097284243482,16406.8588196845,13278.961927444441
2025-04-13,43416.1427515943,38217.729772148756,-165.54349859083348,5363.956478036382,1173.4615194861094,6268.896381777781,21377.83144027778,17326.637183125004
2025-04-14,44631.88819726107,39971.47809179635,-2229.4967269234694,6889.906832388192,1790.965331944444,5123.354238888886,21076.827952674892,17072.23064166666
2025-04-15,42075.097898271386,34578.030395803,439.21783990170496,7057.849662566682,1546.9996069444474,7043.5025760024,20174.87460641289,16341.64843119444
2025-04-16,45660.73035944645,38685.15981076603,327.96583724569774,6647.6047114347175,1582.6351347222205,6306.056977777779,20772.889650943074,16825.803013888886
2025-04-17,43221.33849171724,35576.68533634962,1642.094411419559,6002.558743948057,1325.1598535277778,6396.003913888893,20939.222829595335,16986.30293397222
2025-04-18,13541.96919727166,10887.063894561654,0.0,2654.905302710006,867.5845316805551,19631.018884277782,16078.91585833333,12998.627006625002
2025-04-19,13069.496524759206,10961.021802653455,188.76219020228257,1919.7125319034692,648.5425013888878,19453.850905298354,16714.180891718108,13526.718314541667
2025-04-20,41670.79809632056,36432.85992037656,36.96676541526888,5200.971410528729,1178.4575649922783,6690.224165327495,20543.780146450616,16652.230126375
2025-04-21,44361.08801940114,37110.77635654616,-2001.2210445609742,9251.532707415961,2270.6738041666636,5919.320818055552,19280.01368998628,15616.81108888889
2025-04-22,43287.32532132632,34534.90808949248,1574.9587717803645,7177.458460053476,1724.9497305555565,5695.867934888891,19899.29043916323,16118.42525572222
2025-04-23,42446.50438726602,33984.566819156156,2153.316441497007,6308.621126612851,1588.7234380138893,5963.602604166665,20395.08756280864,16520.020925875
2025-04-24,39537.95570634924,34954.70865846514,-19.59743947284896,4602.844487356951,1071.1826138888905,7616.514793055557,20147.796774228394,16358.779145833332
2025-04-25,12748.954504624702,10514.74080472621,-142.63583809248013,2376.8495379909714,814.558498611111,22781.910800171467,16942.371460939645,13684.257124652777
2025-04-26,13392.730061668204,10825.08812987515,0.0,2567.6419317930554,794.7123236111107,25168.709148491092,16793.96178540809,13578.559919388888
2025-04-27,41465.16717836047,33929.42191531954,958.2264199110667,6577.518843129865,1493.7549708333338,8059.703516820992,21045.898063134428,17058.937640055556
2025-04-28,45989.15406871748,41346.5688085749,-600.4521287733521,5243.0373889159255,1174.3613508749988,7474.155156944444,21573.55103417352,17487.365255555556
2025-04-29,38698.2734605823,34672.52344696829,166.99883730151674,3858.751176312492,933.0777722222198,8232.197819444444,19554.623420781892,15839.244970833335
2025-04-30,40446.16604066257,33489.20380435556,-529.7960015825597,7486.758237889575,1837.347518055554,5532.211606824424,18576.296757544584,15046.800373611113
2025-05-01,50302.311989183654,35966.24277222627,-153.26156737949816,14489.33078433688,3074.354393672839,6527.4227597222225,21219.950750222906,17203.92494201389
2025-05-02,19707.69897227035,12124.88171216986,-50.75323582173562,7633.570495922226,2044.1139944444446,14040.461938768867,16570.327729286688,13406.20062638889
2025-05-03,19754.38802796806,11478.935689994018,-20.052119880302733,8295.504457854346,2049.787225514403,18573.011876474622,17226.50749384431,13931.42620363889
2025-05-04,52834.21406541285,38618.07077257219,-2147.8953434237014,16364.038636264364,3795.5344901748986,4514.486240263888,17917.383333676273,14535.125366652777
2025-05-05,48995.890824010494,40481.988626296254,-992.8392804760315,9506.741478190273,2095.810849999999,6297.34574166667,20654.536044238677,16730.17419583333
2025-05-06,51911.91487193271,35597.094315728005,1032.5642414095842,15282.256314795126,3371.7428597222197,5301.262604166668,20036.396192781212,16226.680361402783
2025-05-07,49122.310417222165,38375.53125458585,789.6894968786455,9957.089665757674,2120.9171555555617,5901.550360569448,20706.20336637517,16774.825281513888
2025-05-08,48946.69907252844,42234.64500782605,-886.5729737857977,7598.627038488186,1669.7561736111097,7801.162250944445,20937.943998542516,16995.59518427778
2025-05-09,15381.052621047656,12517.423508899627,143.53327804020822,2720.0958341078212,901.8304854766782,19236.967666138888,16879.916864643346,13636.872114902777
2025-05-10,15809.14695632202,13030.098604371884,139.18771844249915,2639.8606335076374,878.3736499999992,16505.168807064467,16364.608173336763,13239.333027777777
2025-05-11,48666.61158890463,40463.41993060948,-579.5513812465118,8782.743039541652,2089.715881944441,6620.627969416667,20326.15126455762,16480.18211691667
2025-05-12,45032.10332729555,37430.6799386977,936.0599468360449,6665.363441761805,1516.8675305555557,7369.470255555558,17934.127031893,14526.64289583333
2025-05-13,46374.970987511144,41872.785913497915,-1686.7500522596843,6188.935126272913,1358.4913513888878,7386.693918141292,19359.173051337446,15680.930171583335
2025-05-14,43334.544525454185,40394.897374823384,-864.2698653143342,3803.917015945139,914.8707388888884,7642.11707777778,18787.247688614538,15217.670627777776
2025-05-15,44565.63905131001,41235.28303494071,-585.6084693973668,3915.96448576667,945.7611222222223,7759.520727777782,18940.99244795954,15379.828076388887
2025-05-16,14981.446742353637,13148.86031417611,-110.85125755642963,1943.4376857339569,736.516729652777,24682.853793055554,16873.188876388886,13634.235826208334
2025-05-17,15785.947118166103,13207.095852459028,-30.964866567229283,2609.8161322743053,940.4731791666666,17468.586000080417,16897.444979766806,13660.486407486113
2025-05-18,44561.21971984451,42601.09787369237,-1107.6639857798127,3067.785831931946,741.455043055556,9239.144932093966,19579.244290963652,15883.802226555557
2025-05-19,42371.44419214171,38602.66239301463,-330.70975742638956,4099.49155655347,812.0968263888883,10356.456815277783,19285.222119684502,15625.606946819446
2025-05-20,44250.40581550851,38477.7072447881,565.4087140574284,5207.2898566629765,1242.9684396805537,6660.217753583673,18580.723457527434,15050.386000597222
2025-05-21,43333.291432339,37547.239117870406,1527.1761065935516,4258.876207875042,1184.116619941697,7648.614429166663,20025.27350281207,16213.147152777776
2025-05-22,41949.45681788449,39158.014736399724,-125.09171454994701,2916.5337960347233,717.0966041666672,8612.538070833338,19073.57972148491,15499.60441527778
2025-05-23,14638.313249410417,12968.373710495516,315.3666872829585,1354.5728516319434,447.8541583333332,21533.285251200272,16840.34679741084,13607.821631694444
2025-05-24,15187.036737488777,13658.952218196831,-134.58471764069174,1662.6692369326372,548.5694027777768,23945.62162222222,17406.11071388889,14072.856833749998
2025-05-25,42499.562184898576,39543.359498007245,-852.676596772442,3808.879283663775,1013.3775155864219,9462.637880152777,18482.83629058642,14980.044673208335
2025-05-26,46211.07046539108,38116.34189970417,2928.4743401674746,5166.254225519437,1479.2349583333316,8252.00056388889,21120.924624485593,17107.94894583333
2025-05-27,42669.926384215614,36854.90105918861,475.5300096568626,5339.49531537014,1253.7743916666668,8480.809352537726,17817.417506858714,14432.108180555557
2025-05-28,43852.217364376666,40801.83771157111,-442.76193728333266,3493.141590088885,988.3668263888881,9516.508698525378,21258.271550188612,17219.199955652777
2025-05-29,45785.557705093546,40865.670953725414,429.8433457473044,4490.043405620825,1091.830287499998,8506.51109444444,20236.909087757198,16424.064274999997
2025-05-30,15484.339738196306,13640.374490648472,-0.27414689118046515,1844.2393944390135,636.4249227880653,21572.315579138896,16881.502788065838,13641.849344416667
2025-05-31,15650.988871561567,14052.89801781861,-263.534706141072,1861.6255598840278,656.1076652777773,21037.84435130316,16022.841094684498,12945.318873944445
2025-06-01,76837.43602204039,55580.93759634792,-2465.5515833618742,23722.050009054343,5448.694146536352,4863.657427375002,22165.84660070302,17987.518159319443
2025-06-02,74478.56812555947,55047.57130942649,-3794.393186449239,23225.390002582215,5363.027091472225,3550.0864203888914,22986.362275068583,18618.953442805552
2025-06-03,67625.94995564452,50766.58467406562,-590.6141972463005,17449.9794788252,4155.567551293723,5884.772247194449,22376.209946039093,18124.730056291668
2025-06-04,70738.1925189089,59319.3354970412,-4362.258549219816,15781.115571087505,3892.361515277778,5100.096889722221,22439.297705075445,18175.831141111106
2025-06-05,70079.28261162947,51600.582981961714,215.64450340618203,18263.05512626158,4029.3509901001385,4627.092095833335,22913.190371519202,18822.726114805548
2025-06-06,27127.652892161015,19137.536844478334,-461.25387946534687,8451.369927148031,2265.901951139747,4722.769792112483,16827.187760596706,13421.02201545833
2025-06-07,25936.578828846457,21133.085884900705,-1064.9982268403476,5868.491170786099,1502.9210458333312,6042.161103652259,16978.064170593283,13650.293588888891
2025-06-08,57707.383239310315,52498.99414876621,15.191518035782575,5193.197572508328,1140.8741374999988,7535.81353275,19797.19943832305,16083.628091083332
2025-06-09,64260.00864190587,60205.0082655013,-1842.2693971412784,5897.269773545846,1245.8305097222249,7840.840659277777,23027.951937585734,18652.641069444442
2025-06-10,61099.13903793285,55279.740475970364,160.90854366872898,5658.490018293756,1327.9547777777789,5907.279817333337,22264.409831069956,18034.171963166667
2025-06-11,66342.62081957603,59452.22529594237,1231.6106836041847,5658.784840029474,1146.0854042181063,6940.136769444447,24082.29367366255,19506.657875666664
2025-06-12,62712.530053088434,57305.647259989906,-97.81841080104164,5504.701203899566,1083.2681453194402,7644.189305486112,22032.57876064815,17925.07198516667
2025-06-13,22673.29121414917,19578.75685497646,39.44912584810201,3055.0852333246103,778.5497871742072,8594.496580558125,17783.444663357335,14351.717007152782
2025-06-14,23158.01531858827,21043.461483114286,-467.6568827642118,2582.2107182381937,767.5430055555554,10003.486537847224,17492.130834430725,14140.856373680552
2025-06-15,60713.50761010334,55212.38288153844,2887.9937646871117,2613.130963877785,557.7957541666678,8818.097048166672,23039.169493621397,18663.68687316667
2025-06-16,62474.65536348037,57968.97152534321,919.559325304646,3586.1245128325168,799.8510918038421,8213.601712206275,22034.528763014398,17847.968298041662
2025-06-17,65964.36362719814,59159.957086471215,1238.8530207595575,5565.5535199673695,1133.6116152777795,8475.034631666666,22738.249777091904,18417.982319444436
2025-06-18,63245.05117949631,59867.03753254222,-311.36454433897114,3689.378191293061,892.7562347222236,11125.066563375001,22061.737380332645,17870.007278069446
2025-06-19,61148.099765508094,55271.479769985046,2420.2944966855484,3456.3254988374997,749.0413374999997,9167.356471604942,22089.903232733188,17978.342041680553
2025-06-20,21122.81489630368,20498.694452085,-95.66617314868039,719.786617367359,219.53810555555506,13627.79691186797,17613.15823388203,14213.503098527777
2025-06-21,20827.643127205472,19958.853946892625,-12.693393751732852,881.4825740645826,249.63135277777755,16765.785556637176,18638.961889471877,15063.23419488889
2025-06-22,60626.68652181913,55836.369113163804,1577.1715702525473,3213.145838402778,796.6634152777774,10666.57185138889,20560.399966666664,16655.88355633333
2025-06-23,59945.76429835912,56591.4416924463,-80.83034046344153,3435.1529463762577,664.5961208676208,11539.283620243834,20595.61435032578,16682.447623763885
2025-06-24,68444.45988684396,66694.66963184868,-866.3821917817977,2616.1724467770828,593.6518486111107,10949.706449108367,23950.71645747599,19400.080330555553
2025-06-25,62445.65063101631,57472.26318775854,2323.4085324904145,2649.978910767356,560.2181986111098,11844.469048388893,21817.538093689996,17672.205855888897
2025-06-26,57457.53570971981,54541.58068552383,593.8035466175018,2322.1514775784717,532.2011833333332,10467.123970055556,21203.511280384082,17264.568470902774
2025-06-27,20824.41429203785,20159.802994578615,-340.43240209354167,1005.0436995527787,287.01578472222275,16479.950358550243,16961.050154852543,13683.876474513887
2025-06-28,20359.488296541735,19828.84145267521,-3.123024623055762,533.7698684895838,246.37937500000015,14166.207308246916,18337.498084344992,14798.57271827778
2025-06-29,59869.59116466345,55243.01961890179,2485.9863626151337,2140.585183146526,531.8498541666662,9604.847138816875,20437.635326131687,16574.13516133333
2025-06-30,62482.273981558144,59089.22507540133,-569.7195137806781,3962.768419937495,888.3840194444433,11591.25619091358,22292.42146522634,18060.03793683333
2025-07-01,87659.00098825399,56851.49510781395,514.9334165306782,30292.572463909364,7576.984709527768,1772.5741902777781,20412.54684934843,16530.98639797223
2025-07-02,80835.4776522299,54558.23429286795,-369.94364732341734,26647.187006685377,6249.717702777769,1981.1531933127596,18254.162249657064,14796.086534722224
2025-07-03,84511.7160703188,62272.891410665645,-321.46282661672103,22560.28748626988,5267.114041563782,3221.98230474279,22906.92090473251,18650.731688333333
2025-07-04,38895.52810350393,22016.987187210576,0.0,16878.540916293357,4769.540509281892,10860.947872402781,16893.83851800411,13614.276372708333
2025-07-05,34583.564652891524,22664.926157352642,-7.273013702499799,11925.911509241381,3401.4719180939637,11737.46339001389,18591.985859705077,15017.371580236111
2025-07-06,84654.54267174815,60477.97643015548,3946.868119395608,20229.698122197053,4038.563436333336,3718.1827833333377,22277.375951371734,18050.203445611107
2025-07-07,74386.51851044153,60395.89224672143,-997.4959871180956,14988.122250838196,3540.5530208333334,5287.511897750004,20012.968942695476,16210.504843583334
2025-07-08,73491.34970695015,66310.68823038288,-1103.572205874392,8284.233682441656,1779.4523777777754,7422.580996759265,22369.544206893006,18119.330807583337
2025-07-09,70762.22133094342,66333.18686460108,-1401.688072263907,5830.722538606237,1079.2063249999974,8899.436791541671,21407.213853034977,17339.843220958337
2025-07-10,71547.9320521709,62061.980439934145,-361.0146259830731,9846.966238219828,2229.027908444443,7320.907087500003,22886.502819615915,18684.53769001389
