date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-02-01,25224.09275578528,25132.88966920403,0.0,91.20308658125111,29.144287500000246,9803.513147097221,20815.795015277774,16860.793962374995
2025-02-02,60238.862103466556,60156.47107360545,0.0,82.39102986111116,13.135277777777787,11757.286812500002,24965.743144718792,20222.251947222223
2025-02-03,58638.15803255527,58225.76088717402,0.0,412.3971453812461,87.75753333333216,7444.854381944445,24833.333333333332,20115.0
2025-02-04,59307.957389272364,58189.69197557097,0.0,1118.2654137013915,341.21597361111185,6662.760326388888,24833.333333333332,20114.999999999996
2025-02-05,59154.730608088474,57659.887637091946,0.0,1494.8429709965299,365.5240722222227,6428.812697222222,24833.333333333332,20115.0
2025-02-06,58381.65156417952,58116.087825405906,0.0,265.56373877361125,53.98065555555536,7027.8682777777785,24718.79414780521,20022.22325972222
2025-02-07,24057.822718393858,22810.991512181357,0.0,1246.8312062124992,243.35638333333299,8847.66332777778,20473.9907125,16583.932477124996
2025-02-08,22624.316144207565,21609.670768367978,0.0,1014.6453758395874,211.09290416666755,6485.5004,20174.3100154321,16341.191112499999
2025-02-09,57013.61376558,55326.89128829875,0.0,1686.7224772812488,600.1915416666661,4409.049720833335,24572.066388888885,19903.373775
2025-02-10,54905.522861621896,54259.53542976148,0.0,645.9874318604149,191.0679916666664,7873.36682916667,24367.657211934158,19737.80234166667
2025-02-11,54591.363813909535,54031.533215134536,0.0,559.8305987750008,124.61648333333335,6485.294483333333,24539.154187242795,19876.714891666667
2025-02-12,55266.35138026037,53875.189920939534,0.0,1391.1614593208346,339.8809625000007,6587.876516666669,24323.674881687242,19702.176654166666
2025-02-13,54931.83727389172,54326.54128119172,0.0,605.295992699999,216.80092083333295,10870.068479166674,24206.902386831272,19607.590933333333
2025-02-14,21658.33467802819,19930.098608276105,0.0,1728.2360697520826,508.87729583333345,5550.555933333336,19732.95651748971,15983.694779166668
2025-02-15,21048.049987064936,19337.76820857536,0.0,1710.2817784895792,465.2870124999985,4760.599475000001,19013.219470164608,15400.70777083333
2025-02-16,53869.99637573802,52195.620329252604,0.0,1674.3760464854117,483.59150833333194,4367.351683333337,23660.720864197527,19165.183900000004
2025-02-17,51469.3171323565,50687.606918166915,0.0,781.710214189579,271.49428333333196,6279.214795833334,23206.654,18797.38974
2025-02-18,51668.26761591279,50657.87041877529,0.0,1010.3971971375001,254.54312083333366,5267.1288625000025,23231.40469300411,18817.437801333333
2025-02-19,52914.46020685998,50219.45265883498,0.0,2695.007548024998,818.4514000000001,4620.3851583333335,23211.484899999996,18801.302768999998
2025-02-20,51204.07834423505,49813.525351953795,0.0,1390.5529922812514,382.87747083333363,5524.0537666666705,23273.950233333333,18851.899689
2025-02-21,20364.471440380417,18862.2632509575,0.0,1502.2081894229127,450.99034999999844,7691.03720977366,18510.82559670782,14993.76873333333
2025-02-22,22074.202592334022,18653.558152061112,0.0,3420.6444402729117,891.0260333333317,5477.253162499999,18067.153503086418,14634.394337499998
